"collection"	"corpus"	"child"	"sex"	"age"	"transcript_id"	"utterance"	"words"	"id"
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"Daddy Daddy put his pussy_puss into Mommy's fat puss penis right"	13	307
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"look it Jwww"	3	308
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	309
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"yeah"	1	310
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"plate"	1	311
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"look it Jwww"	3	312
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"yeah"	1	313
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"and it's real"	4	314
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"good"	1	315
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"they're the oranges"	4	316
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"but I"	2	317
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	318
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"yes"	1	319
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"never had Jeremy does it was he"	7	320
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"it's why didn't go"	6	321
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"no mine"	2	322
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	323
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"xxx"	1	324
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.2	7480	"xxx"	1	325
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"uhhuh"	1	326
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	327
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx your birthday yet"	4	328
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"that is a strawberry"	4	329
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.2	7480	"push xxx"	2	330
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"yeah"	1	331
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"brown"	1	332
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"uh no no no"	4	333
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.2	7480	"uh huh"	2	334
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"no"	1	335
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"Jwww has to see one"	5	336
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	337
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"goes to bed when he goes to bed"	8	338
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"cut"	1	339
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"oh I started e"	4	340
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	341
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"man in a tiger suit"	5	342
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"I xxx"	2	343
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"uh uh"	2	344
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	345
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"can I go"	3	346
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"I made square circle"	4	347
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	348
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"we have our own jobs"	5	349
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"xxx"	1	350
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want toast"	3	351
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	352
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"yeah"	1	353
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"me"	1	354
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"the sperm"	2	355
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx more orange+juice"	4	356
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"xxx so he could be Father"	6	357
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want cheese"	3	358
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"did I"	2	359
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"scared me"	2	360
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"yeah"	1	361
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	362
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"scares me"	2	363
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx my Daddy"	3	364
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I don't"	3	365
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"I can bite it"	4	366
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"and my baby's name was Elizabeth and Jwww's baby's name Rory"	14	367
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"xxx"	1	368
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"the baby is right might bite her"	7	369
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"more xxx"	2	370
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"okay"	1	371
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	372
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"and and and and put the sperm in and and then put the baby in"	15	373
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"the er s the baby's sway sc Ewww's scare the tiger might bite her"	16	374
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yeah"	1	375
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"well I xxx"	3	376
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"no"	1	377
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"my Jwww's is bigger"	5	378
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"uh huh"	2	379
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	380
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	381
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"move"	1	382
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"hey I wanna try and make a another a xxx for my Mummy"	13	383
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx Mama"	2	384
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"pull it right down here"	5	385
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"uhhuh"	1	386
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"come on"	2	387
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"hm"	1	388
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"hee hee"	2	389
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"look"	1	390
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"xxx"	1	391
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"uh uh"	2	392
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	393
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"hey anybody doesn't want any milk"	7	394
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx too"	2	395
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"oranges"	1	396
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"put your teeth on it"	5	397
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	398
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"push me in someone"	4	399
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"uh uh"	2	400
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	401
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"I'm not I'm Susie"	6	402
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx Mummy Daddy's to come on"	7	403
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"what happened Jwww"	3	404
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	405
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"then you do xxx"	4	406
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"I been helping my Mummy with you"	7	407
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	408
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	409
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx can have more toast"	5	410
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"uh huh"	2	411
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx like that"	3	412
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	413
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"right Jwww"	2	414
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"Swww_Bwww"	2	415
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"no"	1	416
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	417
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"this sticker"	2	418
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	419
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"no I wanna tell Mom that"	6	420
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"this sticker"	2	421
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"yeah"	1	422
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"see xxx"	2	423
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"milk"	1	424
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx sticker"	2	425
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"now xxx"	2	426
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"I'm Swww_Bwww"	4	427
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx sticker off"	3	428
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"xxx"	1	429
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx I I'm to get out"	7	430
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"are you Swww_Bwww"	4	431
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx come off now"	4	432
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"Swww"	1	433
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx"	1	434
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"it's a costume"	4	435
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I'm learning how to whistle see"	7	436
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"I get this xxx"	4	437
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"you have to scrape it"	5	438
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"pass me one"	3	439
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"p with a xxx"	4	440
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx get"	2	441
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx"	1	442
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	443
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"there isn't one"	4	444
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"yeah"	1	445
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"the man"	2	446
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx"	1	447
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	448
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"see"	1	449
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx playing in the xxx"	5	450
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"um Mummy"	2	451
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	452
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"done it"	2	453
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"will you help me whistle Daddy"	6	454
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	455
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"I got a hole in it"	6	456
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"right"	1	457
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"Laura xxx"	2	458
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"it's mine"	3	459
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"a baby fell asleep"	4	460
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"no"	1	461
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"I don't want mine"	5	462
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"they're playing"	3	463
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"let me hear you while we're ringing the bell hey"	11	464
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"I done it"	3	465
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I don't see tears in their eyes"	8	466
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"a"	1	467
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7485	"xxx watch this"	3	468
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"I xxx"	2	469
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"that's mine"	3	470
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx"	1	471
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"xxx"	1	472
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"here it is"	3	473
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"uhuh"	1	474
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"we need xxx lentil seeds"	5	475
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he stop xxx"	3	476
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"I like to play those"	5	477
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"wait"	1	478
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"I don't now want to talk"	7	479
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"feed it"	2	480
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"okay Dad"	2	481
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	482
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"so like you"	3	483
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I'm xxx okay"	4	484
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"I don't want my fork"	6	485
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"give me milk"	3	486
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"no"	1	487
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"there"	1	488
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"want to hear me whistle"	5	489
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	490
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"got it"	2	491
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	492
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"give me some milk"	4	493
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	494
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"now xxx"	2	495
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	496
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I g I got some b sauce in here"	9	497
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"got it"	2	498
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"a shape of a person"	5	499
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"Daddy"	1	500
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"this is Laura"	3	501
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"what's your name"	4	502
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"put cheesies on"	3	503
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	504
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"a shape of a person"	5	505
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"this is yours"	3	506
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx come out"	3	507
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"yes"	1	508
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want cheese"	3	509
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx right"	2	510
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx Daddy"	2	511
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yes"	1	512
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	513
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"Mummy"	1	514
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"got milk"	2	515
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yes"	1	516
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"uh"	1	517
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx right"	2	518
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"what's go in a xxx"	6	519
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.6	7486	"xxx table"	2	520
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"very xxx"	2	521
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"I just want to show you this Mummy"	8	522
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	523
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"xxx"	1	524
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Jack the xxx"	3	525
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I had a cough"	4	526
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"did you do that"	4	527
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"don't want tell anybody want tell myself"	8	528
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"uhhuh"	1	529
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"want orange"	2	530
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"you have"	2	531
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"cheese"	1	532
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	533
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"a want me to make eyes"	6	534
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	535
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"look now he hasn't xxx"	6	536
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he did the man gave it to me"	8	537
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"xxx"	1	538
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I coughed"	2	539
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"have it"	2	540
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Jwww"	1	541
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"fishie's dead"	3	542
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"not you"	2	543
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"did you put it back in my bag"	8	544
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"these are bread"	3	545
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I got something else at the store"	7	546
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx eyes"	2	547
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	548
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"his eyes xxx"	3	549
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I dreamed about Daddy was home"	6	550
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"no"	1	551
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I forgot it"	3	552
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx eyes xxx"	3	553
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"uh huh"	2	554
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"it's"	2	555
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"may that"	2	556
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"and he dreamed about Pwww"	5	557
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	558
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	559
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"I can hear it"	4	560
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"okay"	1	561
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"gum"	1	562
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I dreamed about Pwww"	4	563
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"who's Teddy"	3	564
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"everybody hear hears that Swww"	5	565
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	566
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"no"	1	567
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I have another dream"	4	568
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"baby"	1	569
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"ours"	1	570
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"I don't want it"	5	571
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"Jwww or Swww"	3	572
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want Swiss"	3	573
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	574
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"like this"	2	575
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"Swiss"	1	576
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"okay"	1	577
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"thank you"	2	578
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"Swww"	1	579
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"I do want it but I don't want my cod"	11	580
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"Swiss cheese"	2	581
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	582
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"well I know it's not b"	7	583
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I'll have to see him"	6	584
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"Swiss cheese Swiss cheese"	4	585
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"like this"	2	586
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"yeah"	1	587
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"xxx"	1	588
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"like this"	2	589
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"hey the water's moving"	5	590
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"okay"	1	591
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"he does"	2	592
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	593
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"me"	1	594
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx"	1	595
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"yeah"	1	596
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.4	7488	"now"	1	597
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"me"	1	598
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right there"	2	599
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"well maybe"	2	600
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"like these"	2	601
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"me"	1	602
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"um"	1	603
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7483	"oh no xxx"	3	604
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"well I had another dream"	5	605
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"no"	1	606
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	607
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	608
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"but maybe I'll get um maybe the fish tank fish tanker and maybe I'll get another one"	19	609
